feature,coef,abs_coef,pct_change
site_rain_53,0.008339771040920234,0.008339771040920234,0.8374643807646409
site_rain_134,-0.007525548757831673,0.007525548757831673,-0.7497302715847143
hum_mean,0.007004794943521364,0.007004794943521364,0.7029385904301799
site_rain_120,-0.0068318552350620934,0.0068318552350620934,-0.6808571166721289
site_id_21,-0.006717981007222815,0.006717981007222815,-0.669546581989644
site_rain_109,-0.0065290339174722285,0.0065290339174722285,-0.650776608682635
site_rain_113,-0.005838006937279014,0.005838006937279014,-0.5820998888577011
site_rain_117,-0.0037057966467600096,0.0037057966467600096,-0.36989386564211246
site_rain_84,-0.003127834325417392,0.003127834325417392,-0.3122947747763227
site_rain_93,-0.0026163079814587402,0.0026163079814587402,-0.2612888430581273
site_rain_51,0.002437162527586041,0.002437162527586041,0.24401348223437314
site_rain_55,-0.0023467216127730918,0.0023467216127730918,-0.23439702142854513
site_rain_60,-0.0018143972045413976,0.0018143972045413976,-0.18127521809926384
log_rain,0.0016833969380248169,0.0016833969380248169,0.16848146460604063
site_rain_92,-0.0009991054618099615,0.0009991054618099615,-0.09986065221263551
site_rain_110,0.0009672272775671811,0.0009672272775671811,0.0967695192718443
month,-0.0007866323700800879,0.0007866323700800879,-0.07863230559480572
site_rain_71,0.0004592726576647037,0.0004592726576647037,0.04593781394994778
